enterprise_employee_id,source_system,source_identity,mapping_status,effective_date,expiry_date
EMP000431,Jira,USR-23710,ACTIVE,2020-01-01,9999-12-31
EMP000432,Jira,USR-53228,ACTIVE,2020-01-01,9999-12-31
EMP000433,Jira,USR-74942,ACTIVE,2020-01-01,9999-12-31
EMP000434,Jira,USR-62488,ACTIVE,2020-01-01,9999-12-31
EMP000435,Jira,USR-82102,ACTIVE,2020-01-01,9999-12-31
EMP000437,Jira,USR-43082,ACTIVE,2020-01-01,9999-12-31
EMP000438,Jira,USR-62976,ACTIVE,2020-01-01,9999-12-31
EMP000439,Jira,USR-10150,ACTIVE,2020-01-01,9999-12-31
EMP000441,Jira,USR-17104,ACTIVE,2020-01-01,9999-12-31
EMP000442,Jira,USR-57419,ACTIVE,2020-01-01,9999-12-31
EMP000443,Jira,USR-75338,ACTIVE,2020-01-01,9999-12-31
EMP000444,Jira,USR-16764,ACTIVE,2020-01-01,9999-12-31
EMP000445,Jira,USR-81987,ACTIVE,2020-01-01,9999-12-31
EMP000446,Jira,USR-47752,ACTIVE,2020-01-01,9999-12-31
EMP000447,Jira,USR-73532,ACTIVE,2020-01-01,9999-12-31
EMP000448,Jira,USR-92578,ACTIVE,2020-01-01,9999-12-31
EMP000449,Jira,USR-41365,ACTIVE,2020-01-01,9999-12-31
EMP000450,Jira,USR-50730,ACTIVE,2020-01-01,9999-12-31
EMP000451,Jira,USR-82384,ACTIVE,2020-01-01,9999-12-31
EMP000452,Jira,USR-39451,ACTIVE,2020-01-01,9999-12-31
EMP000453,Jira,USR-24871,ACTIVE,2020-01-01,9999-12-31
EMP000454,Jira,USR-25396,ACTIVE,2020-01-01,9999-12-31
EMP000455,Jira,USR-30181,ACTIVE,2020-01-01,9999-12-31
EMP000456,Jira,USR-48254,ACTIVE,2020-01-01,9999-12-31
EMP000457,Jira,USR-45838,ACTIVE,2020-01-01,9999-12-31
EMP000458,Jira,USR-73242,ACTIVE,2020-01-01,9999-12-31
EMP000459,Jira,USR-41946,ACTIVE,2020-01-01,9999-12-31
EMP000460,Jira,USR-28958,ACTIVE,2020-01-01,9999-12-31
EMP000461,Jira,USR-88561,ACTIVE,2020-01-01,9999-12-31
EMP000462,Jira,USR-27892,ACTIVE,2020-01-01,9999-12-31
EMP000463,Jira,USR-46208,ACTIVE,2020-01-01,9999-12-31
EMP000464,Jira,USR-64387,ACTIVE,2020-01-01,9999-12-31
EMP000465,Jira,USR-76550,ACTIVE,2020-01-01,9999-12-31
EMP000466,Jira,USR-10336,ACTIVE,2020-01-01,9999-12-31
EMP000468,Jira,USR-86011,ACTIVE,2020-01-01,9999-12-31
EMP000470,Jira,USR-68529,ACTIVE,2020-01-01,9999-12-31
EMP000471,Jira,USR-55236,ACTIVE,2020-01-01,9999-12-31
EMP000472,Jira,USR-81228,ACTIVE,2020-01-01,9999-12-31
EMP000473,Jira,USR-52176,ACTIVE,2020-01-01,9999-12-31
EMP000474,Jira,USR-41300,ACTIVE,2020-01-01,9999-12-31
EMP000475,Jira,USR-40613,ACTIVE,2020-01-01,9999-12-31
EMP000476,Jira,USR-63841,ACTIVE,2020-01-01,9999-12-31
EMP000478,Jira,USR-59968,ACTIVE,2020-01-01,9999-12-31
EMP000479,Jira,USR-96991,ACTIVE,2020-01-01,9999-12-31
EMP000480,Jira,USR-95461,ACTIVE,2020-01-01,9999-12-31
EMP000481,Jira,USR-74923,ACTIVE,2020-01-01,9999-12-31
EMP000482,Jira,USR-26547,ACTIVE,2020-01-01,9999-12-31
EMP000483,Jira,USR-87356,ACTIVE,2020-01-01,9999-12-31
EMP000484,Jira,USR-23154,ACTIVE,2020-01-01,9999-12-31
EMP000485,Jira,USR-67711,ACTIVE,2020-01-01,9999-12-31
EMP000486,Jira,USR-69890,ACTIVE,2020-01-01,9999-12-31
EMP000488,Jira,USR-95823,ACTIVE,2020-01-01,9999-12-31
EMP000489,Jira,USR-19807,ACTIVE,2020-01-01,9999-12-31
EMP000490,Jira,USR-44737,ACTIVE,2020-01-01,9999-12-31
EMP000491,Jira,USR-62098,ACTIVE,2020-01-01,9999-12-31
EMP000492,Jira,USR-53065,ACTIVE,2020-01-01,9999-12-31
EMP000493,Jira,USR-79942,ACTIVE,2020-01-01,9999-12-31
EMP000494,Jira,USR-51505,ACTIVE,2020-01-01,9999-12-31
EMP000495,Jira,USR-73956,ACTIVE,2020-01-01,9999-12-31
EMP000496,Jira,USR-14705,ACTIVE,2020-01-01,9999-12-31
EMP000497,Jira,USR-40771,ACTIVE,2020-01-01,9999-12-31
EMP000498,Jira,USR-47667,ACTIVE,2020-01-01,9999-12-31
EMP000499,Jira,USR-21846,ACTIVE,2020-01-01,9999-12-31
EMP000500,Jira,USR-22903,ACTIVE,2020-01-01,9999-12-31
EMP000501,Jira,USR-23173,ACTIVE,2020-01-01,9999-12-31
EMP000502,Jira,USR-49251,ACTIVE,2020-01-01,9999-12-31
EMP000503,Jira,USR-16028,ACTIVE,2020-01-01,9999-12-31
EMP000504,Jira,USR-17355,ACTIVE,2020-01-01,9999-12-31
EMP000505,Jira,USR-59131,ACTIVE,2020-01-01,9999-12-31
EMP000506,Jira,USR-42007,ACTIVE,2020-01-01,9999-12-31
EMP000507,Jira,USR-84177,ACTIVE,2020-01-01,9999-12-31
EMP000508,Jira,USR-33600,ACTIVE,2020-01-01,9999-12-31
EMP000509,Jira,USR-20350,ACTIVE,2020-01-01,9999-12-31
EMP000510,Jira,USR-60140,ACTIVE,2020-01-01,9999-12-31
EMP000511,Jira,USR-41566,ACTIVE,2020-01-01,9999-12-31
EMP000512,Jira,USR-86435,ACTIVE,2020-01-01,9999-12-31
EMP000513,Jira,USR-70443,ACTIVE,2020-01-01,9999-12-31
EMP000514,Jira,USR-70236,ACTIVE,2020-01-01,9999-12-31
EMP000515,Jira,USR-11231,ACTIVE,2020-01-01,9999-12-31
EMP000516,Jira,USR-70981,ACTIVE,2020-01-01,9999-12-31
EMP000517,Jira,USR-98815,ACTIVE,2020-01-01,9999-12-31
EMP000518,Jira,USR-19681,ACTIVE,2020-01-01,9999-12-31
EMP000519,Jira,USR-55293,ACTIVE,2020-01-01,9999-12-31
EMP000521,Jira,USR-65615,ACTIVE,2020-01-01,9999-12-31
EMP000522,Jira,USR-69878,ACTIVE,2020-01-01,9999-12-31
EMP000523,Jira,USR-36111,ACTIVE,2020-01-01,9999-12-31
EMP000524,Jira,USR-73335,ACTIVE,2020-01-01,9999-12-31
EMP000525,Jira,USR-59986,ACTIVE,2020-01-01,9999-12-31
EMP000526,Jira,USR-85341,ACTIVE,2020-01-01,9999-12-31
EMP000527,Jira,USR-48696,ACTIVE,2020-01-01,9999-12-31
EMP000529,Jira,USR-61879,ACTIVE,2020-01-01,9999-12-31
EMP000530,Jira,USR-84177,ACTIVE,2020-01-01,9999-12-31
EMP000531,Jira,USR-16428,ACTIVE,2020-01-01,9999-12-31
EMP000532,Jira,USR-75107,ACTIVE,2020-01-01,9999-12-31
EMP000533,Jira,USR-47512,ACTIVE,2020-01-01,9999-12-31
EMP000534,Jira,USR-40162,ACTIVE,2020-01-01,9999-12-31
EMP000536,Jira,USR-34920,ACTIVE,2020-01-01,9999-12-31
EMP000537,Jira,USR-98835,ACTIVE,2020-01-01,9999-12-31
EMP000538,Jira,USR-96400,ACTIVE,2020-01-01,9999-12-31
EMP000540,Jira,USR-92242,ACTIVE,2020-01-01,9999-12-31
EMP000541,Jira,USR-50492,ACTIVE,2020-01-01,9999-12-31
EMP000542,Jira,USR-14373,ACTIVE,2020-01-01,9999-12-31
EMP000543,Jira,USR-27224,ACTIVE,2020-01-01,9999-12-31
EMP000544,Jira,USR-48680,ACTIVE,2020-01-01,9999-12-31
EMP000545,Jira,USR-64460,ACTIVE,2020-01-01,9999-12-31
EMP000546,Jira,USR-27322,ACTIVE,2020-01-01,9999-12-31
EMP000547,Jira,USR-57953,ACTIVE,2020-01-01,9999-12-31
EMP000548,Jira,USR-45720,ACTIVE,2020-01-01,9999-12-31
EMP000549,Jira,USR-43681,ACTIVE,2020-01-01,9999-12-31
EMP000551,Jira,USR-48684,ACTIVE,2020-01-01,9999-12-31
EMP000553,Jira,USR-71385,ACTIVE,2020-01-01,9999-12-31
EMP000554,Jira,USR-28449,ACTIVE,2020-01-01,9999-12-31
EMP000555,Jira,USR-39571,ACTIVE,2020-01-01,9999-12-31
EMP000556,Jira,USR-98395,ACTIVE,2020-01-01,9999-12-31
EMP000557,Jira,USR-83048,ACTIVE,2020-01-01,9999-12-31
EMP000558,Jira,USR-61717,ACTIVE,2020-01-01,9999-12-31
EMP000560,Jira,USR-69609,ACTIVE,2020-01-01,9999-12-31
EMP000561,Jira,USR-98125,ACTIVE,2020-01-01,9999-12-31
EMP000562,Jira,USR-59941,ACTIVE,2020-01-01,9999-12-31
EMP000563,Jira,USR-58689,ACTIVE,2020-01-01,9999-12-31
EMP000564,Jira,USR-40647,ACTIVE,2020-01-01,9999-12-31
EMP000565,Jira,USR-91205,ACTIVE,2020-01-01,9999-12-31
EMP000566,Jira,USR-83584,ACTIVE,2020-01-01,9999-12-31
EMP000567,Jira,USR-89964,ACTIVE,2020-01-01,9999-12-31
EMP000568,Jira,USR-18285,ACTIVE,2020-01-01,9999-12-31
EMP000569,Jira,USR-70852,ACTIVE,2020-01-01,9999-12-31
EMP000570,Jira,USR-49608,ACTIVE,2020-01-01,9999-12-31
EMP000571,Jira,USR-25292,ACTIVE,2020-01-01,9999-12-31
EMP000572,Jira,USR-14877,ACTIVE,2020-01-01,9999-12-31
EMP000573,Jira,USR-74569,ACTIVE,2020-01-01,9999-12-31
EMP000574,Jira,USR-40775,ACTIVE,2020-01-01,9999-12-31
EMP000575,Jira,USR-27781,ACTIVE,2020-01-01,9999-12-31
EMP000576,Jira,USR-58629,ACTIVE,2020-01-01,9999-12-31
EMP000577,Jira,USR-80804,ACTIVE,2020-01-01,9999-12-31
EMP000578,Jira,USR-30253,ACTIVE,2020-01-01,9999-12-31
EMP000579,Jira,USR-95841,ACTIVE,2020-01-01,9999-12-31
EMP000580,Jira,USR-74139,ACTIVE,2020-01-01,9999-12-31
EMP000581,Jira,USR-46666,ACTIVE,2020-01-01,9999-12-31
EMP000583,Jira,USR-68115,ACTIVE,2020-01-01,9999-12-31
EMP000584,Jira,USR-40947,ACTIVE,2020-01-01,9999-12-31
EMP000585,Jira,USR-23022,ACTIVE,2020-01-01,9999-12-31
EMP000586,Jira,USR-58147,ACTIVE,2020-01-01,9999-12-31
EMP000587,Jira,USR-94518,ACTIVE,2020-01-01,9999-12-31
EMP000588,Jira,USR-62184,ACTIVE,2020-01-01,9999-12-31
EMP000589,Jira,USR-26011,ACTIVE,2020-01-01,9999-12-31
EMP000590,Jira,USR-69600,ACTIVE,2020-01-01,9999-12-31
EMP000591,Jira,USR-37801,ACTIVE,2020-01-01,9999-12-31
EMP000592,Jira,USR-88269,ACTIVE,2020-01-01,9999-12-31
EMP000593,Jira,USR-16629,ACTIVE,2020-01-01,9999-12-31
EMP000594,Jira,USR-41925,ACTIVE,2020-01-01,9999-12-31
EMP000595,Jira,USR-84000,ACTIVE,2020-01-01,9999-12-31
EMP000596,Jira,USR-82641,ACTIVE,2020-01-01,9999-12-31
EMP000597,Jira,USR-38305,ACTIVE,2020-01-01,9999-12-31
EMP000598,Jira,USR-40539,ACTIVE,2020-01-01,9999-12-31
EMP000599,Jira,USR-29340,ACTIVE,2020-01-01,9999-12-31
EMP000600,Jira,USR-88116,ACTIVE,2020-01-01,9999-12-31
EMP000602,Jira,USR-28964,ACTIVE,2020-01-01,9999-12-31
EMP000603,Jira,USR-80807,ACTIVE,2020-01-01,9999-12-31
EMP000604,Jira,USR-32871,ACTIVE,2020-01-01,9999-12-31
EMP000606,Jira,USR-56955,ACTIVE,2020-01-01,9999-12-31
EMP000607,Jira,USR-41186,ACTIVE,2020-01-01,9999-12-31
EMP000608,Jira,USR-12068,ACTIVE,2020-01-01,9999-12-31
EMP000609,Jira,USR-16868,ACTIVE,2020-01-01,9999-12-31
EMP000610,Jira,USR-65176,ACTIVE,2020-01-01,9999-12-31
EMP000611,Jira,USR-18330,ACTIVE,2020-01-01,9999-12-31
EMP000612,Jira,USR-57453,ACTIVE,2020-01-01,9999-12-31
EMP000613,Jira,USR-24293,ACTIVE,2020-01-01,9999-12-31
EMP000614,Jira,USR-39038,ACTIVE,2020-01-01,9999-12-31
EMP000615,Jira,USR-15683,ACTIVE,2020-01-01,9999-12-31
EMP000616,Jira,USR-96363,ACTIVE,2020-01-01,9999-12-31
EMP000617,Jira,USR-70036,ACTIVE,2020-01-01,9999-12-31
EMP000618,Jira,USR-14082,ACTIVE,2020-01-01,9999-12-31
EMP000619,Jira,USR-72781,ACTIVE,2020-01-01,9999-12-31
EMP000621,Jira,USR-74260,ACTIVE,2020-01-01,9999-12-31
EMP000622,Jira,USR-68138,ACTIVE,2020-01-01,9999-12-31
EMP000623,Jira,USR-20589,ACTIVE,2020-01-01,9999-12-31
EMP000624,Jira,USR-29442,ACTIVE,2020-01-01,9999-12-31
EMP000625,Jira,USR-46046,ACTIVE,2020-01-01,9999-12-31
EMP000626,Jira,USR-86724,ACTIVE,2020-01-01,9999-12-31
EMP000627,Jira,USR-52622,ACTIVE,2020-01-01,9999-12-31
EMP000628,Jira,USR-88301,ACTIVE,2020-01-01,9999-12-31
EMP000629,Jira,USR-69469,ACTIVE,2020-01-01,9999-12-31
EMP000630,Jira,USR-66387,ACTIVE,2020-01-01,9999-12-31
EMP000631,Jira,USR-24996,ACTIVE,2020-01-01,9999-12-31
EMP000632,Jira,USR-95316,ACTIVE,2020-01-01,9999-12-31
EMP000633,Jira,USR-82264,ACTIVE,2020-01-01,9999-12-31
EMP000634,Jira,USR-38183,ACTIVE,2020-01-01,9999-12-31
EMP000635,Jira,USR-39949,ACTIVE,2020-01-01,9999-12-31
EMP000636,Jira,USR-69441,ACTIVE,2020-01-01,9999-12-31
EMP000637,Jira,USR-22463,ACTIVE,2020-01-01,9999-12-31
EMP000638,Jira,USR-50963,ACTIVE,2020-01-01,9999-12-31
EMP000639,Jira,USR-59060,ACTIVE,2020-01-01,9999-12-31
EMP000640,Jira,USR-72163,ACTIVE,2020-01-01,9999-12-31
EMP000641,Jira,USR-21188,ACTIVE,2020-01-01,9999-12-31
EMP000642,Jira,USR-22656,ACTIVE,2020-01-01,9999-12-31
EMP000643,Jira,USR-58843,ACTIVE,2020-01-01,9999-12-31
EMP000644,Jira,USR-82924,ACTIVE,2020-01-01,9999-12-31
EMP000645,Jira,USR-83608,ACTIVE,2020-01-01,9999-12-31
EMP000646,Jira,USR-97819,ACTIVE,2020-01-01,9999-12-31
EMP000647,Jira,USR-56346,ACTIVE,2020-01-01,9999-12-31
EMP000648,Jira,USR-65435,ACTIVE,2020-01-01,9999-12-31
EMP000649,Jira,USR-16743,ACTIVE,2020-01-01,9999-12-31
EMP000651,Jira,USR-23579,ACTIVE,2020-01-01,9999-12-31
EMP000652,Jira,USR-37884,ACTIVE,2020-01-01,9999-12-31
EMP000653,Jira,USR-73201,ACTIVE,2020-01-01,9999-12-31
EMP000654,Jira,USR-24184,ACTIVE,2020-01-01,9999-12-31
EMP000655,Jira,USR-82910,ACTIVE,2020-01-01,9999-12-31
EMP000656,Jira,USR-46512,ACTIVE,2020-01-01,9999-12-31
EMP000657,Jira,USR-66244,ACTIVE,2020-01-01,9999-12-31
EMP000658,Jira,USR-91490,ACTIVE,2020-01-01,9999-12-31
EMP000659,Jira,USR-94239,ACTIVE,2020-01-01,9999-12-31
EMP000660,Jira,USR-89822,ACTIVE,2020-01-01,9999-12-31
EMP000661,Jira,USR-45054,ACTIVE,2020-01-01,9999-12-31
EMP000663,Jira,USR-50499,ACTIVE,2020-01-01,9999-12-31
EMP000664,Jira,USR-56009,ACTIVE,2020-01-01,9999-12-31
EMP000666,Jira,USR-84228,ACTIVE,2020-01-01,9999-12-31
EMP000667,Jira,USR-19120,ACTIVE,2020-01-01,9999-12-31
EMP000668,Jira,USR-92991,ACTIVE,2020-01-01,9999-12-31
EMP000342,Jira,USR-22026,ACTIVE,2020-01-01,9999-12-31
EMP000670,Jira,USR-38197,ACTIVE,2020-01-01,9999-12-31
EMP000671,Jira,USR-69460,ACTIVE,2020-01-01,9999-12-31
EMP000672,Jira,USR-58503,ACTIVE,2020-01-01,9999-12-31
EMP000673,Jira,USR-52517,ACTIVE,2020-01-01,9999-12-31
EMP000674,Jira,USR-84395,ACTIVE,2020-01-01,9999-12-31
EMP000676,Jira,USR-90981,ACTIVE,2020-01-01,9999-12-31
EMP000678,Jira,USR-68079,ACTIVE,2020-01-01,9999-12-31
EMP000679,Jira,USR-73656,ACTIVE,2020-01-01,9999-12-31
EMP000680,Jira,USR-64287,ACTIVE,2020-01-01,9999-12-31
EMP000681,Jira,USR-77154,ACTIVE,2020-01-01,9999-12-31
EMP000683,Jira,USR-98895,ACTIVE,2020-01-01,9999-12-31
EMP000685,Jira,USR-50425,ACTIVE,2020-01-01,9999-12-31
EMP000687,Jira,USR-88554,ACTIVE,2020-01-01,9999-12-31
EMP000688,Jira,USR-36794,ACTIVE,2020-01-01,9999-12-31
EMP000689,Jira,USR-37686,ACTIVE,2020-01-01,9999-12-31
EMP000690,Jira,USR-43491,ACTIVE,2020-01-01,9999-12-31
EMP000691,Jira,USR-25726,ACTIVE,2020-01-01,9999-12-31
EMP000693,Jira,USR-33028,ACTIVE,2020-01-01,9999-12-31
EMP000694,Jira,USR-79806,ACTIVE,2020-01-01,9999-12-31
EMP000695,Jira,USR-75570,ACTIVE,2020-01-01,9999-12-31
EMP000696,Jira,USR-97562,ACTIVE,2020-01-01,9999-12-31
EMP000697,Jira,USR-19447,ACTIVE,2020-01-01,9999-12-31
EMP000699,Jira,USR-70260,ACTIVE,2020-01-01,9999-12-31
EMP000700,Jira,USR-51033,ACTIVE,2020-01-01,9999-12-31
EMP000701,Jira,USR-85156,ACTIVE,2020-01-01,9999-12-31
EMP000702,Jira,USR-93904,ACTIVE,2020-01-01,9999-12-31
EMP000703,Jira,USR-25096,ACTIVE,2020-01-01,9999-12-31
EMP000704,Jira,USR-52568,ACTIVE,2020-01-01,9999-12-31
EMP000705,Jira,USR-91018,ACTIVE,2020-01-01,9999-12-31
EMP000706,Jira,USR-57428,ACTIVE,2020-01-01,9999-12-31
EMP000707,Jira,USR-23875,ACTIVE,2020-01-01,9999-12-31
EMP000708,Jira,USR-87184,ACTIVE,2020-01-01,9999-12-31
EMP000709,Jira,USR-20308,ACTIVE,2020-01-01,9999-12-31
EMP000710,Jira,USR-50668,ACTIVE,2020-01-01,9999-12-31
EMP000711,Jira,USR-39041,ACTIVE,2020-01-01,9999-12-31
EMP000712,Jira,USR-32037,ACTIVE,2020-01-01,9999-12-31
EMP000713,Jira,USR-92998,ACTIVE,2020-01-01,9999-12-31
EMP000714,Jira,USR-76840,ACTIVE,2020-01-01,9999-12-31
EMP000715,Jira,USR-55793,ACTIVE,2020-01-01,9999-12-31
EMP000717,Jira,USR-40968,ACTIVE,2020-01-01,9999-12-31
EMP000718,Jira,USR-43550,ACTIVE,2020-01-01,9999-12-31
EMP000719,Jira,USR-88957,ACTIVE,2020-01-01,9999-12-31
EMP000720,Jira,USR-95918,ACTIVE,2020-01-01,9999-12-31
EMP000721,Jira,USR-92306,ACTIVE,2020-01-01,9999-12-31
EMP000722,Jira,USR-83889,ACTIVE,2020-01-01,9999-12-31
EMP000723,Jira,USR-68838,ACTIVE,2020-01-01,9999-12-31
EMP000724,Jira,USR-83989,ACTIVE,2020-01-01,9999-12-31
EMP000725,Jira,USR-91857,ACTIVE,2020-01-01,9999-12-31
EMP000726,Jira,USR-92210,ACTIVE,2020-01-01,9999-12-31
EMP000727,Jira,USR-67640,ACTIVE,2020-01-01,9999-12-31
EMP000728,Jira,USR-67961,ACTIVE,2020-01-01,9999-12-31
EMP000729,Jira,USR-46002,ACTIVE,2020-01-01,9999-12-31
EMP000730,Jira,USR-56129,ACTIVE,2020-01-01,9999-12-31
EMP000731,Jira,USR-50685,ACTIVE,2020-01-01,9999-12-31
EMP000732,Jira,USR-14929,ACTIVE,2020-01-01,9999-12-31
EMP000733,Jira,USR-47627,ACTIVE,2020-01-01,9999-12-31
EMP000734,Jira,USR-21835,ACTIVE,2020-01-01,9999-12-31
EMP000735,Jira,USR-76462,ACTIVE,2020-01-01,9999-12-31
EMP000736,Jira,USR-86064,ACTIVE,2020-01-01,9999-12-31
EMP000737,Jira,USR-15376,ACTIVE,2020-01-01,9999-12-31
EMP000738,Jira,USR-84928,ACTIVE,2020-01-01,9999-12-31
EMP000739,Jira,USR-52143,ACTIVE,2020-01-01,9999-12-31
EMP000740,Jira,USR-75715,ACTIVE,2020-01-01,9999-12-31
EMP000742,Jira,USR-55015,ACTIVE,2020-01-01,9999-12-31
EMP000743,Jira,USR-21053,ACTIVE,2020-01-01,9999-12-31
EMP000744,Jira,USR-32617,ACTIVE,2020-01-01,9999-12-31
EMP000746,Jira,USR-67595,ACTIVE,2020-01-01,9999-12-31
EMP000747,Jira,USR-89928,ACTIVE,2020-01-01,9999-12-31
EMP000748,Jira,USR-58870,ACTIVE,2020-01-01,9999-12-31
EMP000749,Jira,USR-60779,ACTIVE,2020-01-01,9999-12-31
EMP000750,Jira,USR-54350,ACTIVE,2020-01-01,9999-12-31
EMP000751,Jira,USR-16863,ACTIVE,2020-01-01,9999-12-31
EMP000752,Jira,USR-94843,ACTIVE,2020-01-01,9999-12-31
EMP000753,Jira,USR-53213,ACTIVE,2020-01-01,9999-12-31
EMP000754,Jira,USR-98916,ACTIVE,2020-01-01,9999-12-31
EMP000755,Jira,USR-43029,ACTIVE,2020-01-01,9999-12-31
EMP000756,Jira,USR-96057,ACTIVE,2020-01-01,9999-12-31
EMP000758,Jira,USR-53694,ACTIVE,2020-01-01,9999-12-31
EMP000759,Jira,USR-96980,ACTIVE,2020-01-01,9999-12-31
EMP000760,Jira,USR-55851,ACTIVE,2020-01-01,9999-12-31
EMP000761,Jira,USR-95990,ACTIVE,2020-01-01,9999-12-31
EMP000762,Jira,USR-61374,ACTIVE,2020-01-01,9999-12-31
EMP000763,Jira,USR-21104,ACTIVE,2020-01-01,9999-12-31
EMP000764,Jira,USR-59372,ACTIVE,2020-01-01,9999-12-31
EMP000765,Jira,USR-53054,ACTIVE,2020-01-01,9999-12-31
EMP000766,Jira,USR-97833,ACTIVE,2020-01-01,9999-12-31
EMP000767,Jira,USR-99838,ACTIVE,2020-01-01,9999-12-31
EMP000768,Jira,USR-22249,ACTIVE,2020-01-01,9999-12-31
EMP000770,Jira,USR-12389,ACTIVE,2020-01-01,9999-12-31
EMP000771,Jira,USR-33627,ACTIVE,2020-01-01,9999-12-31
EMP000772,Jira,USR-54791,ACTIVE,2020-01-01,9999-12-31
EMP000773,Jira,USR-73736,ACTIVE,2020-01-01,9999-12-31
EMP000774,Jira,USR-28030,ACTIVE,2020-01-01,9999-12-31
EMP000775,Jira,USR-48770,ACTIVE,2020-01-01,9999-12-31
EMP000776,Jira,USR-23256,ACTIVE,2020-01-01,9999-12-31
EMP000777,Jira,USR-80748,ACTIVE,2020-01-01,9999-12-31
EMP000778,Jira,USR-79013,ACTIVE,2020-01-01,9999-12-31
EMP000780,Jira,USR-91006,ACTIVE,2020-01-01,9999-12-31
EMP000781,Jira,USR-59377,ACTIVE,2020-01-01,9999-12-31
EMP000782,Jira,USR-33703,ACTIVE,2020-01-01,9999-12-31
EMP000783,Jira,USR-91885,ACTIVE,2020-01-01,9999-12-31
EMP000784,Jira,USR-31697,ACTIVE,2020-01-01,9999-12-31
EMP000785,Jira,USR-15726,ACTIVE,2020-01-01,9999-12-31
EMP000786,Jira,USR-98652,ACTIVE,2020-01-01,9999-12-31
EMP000787,Jira,USR-68222,ACTIVE,2020-01-01,9999-12-31
EMP000788,Jira,USR-68841,ACTIVE,2020-01-01,9999-12-31
EMP000789,Jira,USR-41348,ACTIVE,2020-01-01,9999-12-31
EMP000790,Jira,USR-71474,ACTIVE,2020-01-01,9999-12-31
EMP000791,Jira,USR-35430,ACTIVE,2020-01-01,9999-12-31
EMP000792,Jira,USR-84766,ACTIVE,2020-01-01,9999-12-31
EMP000793,Jira,USR-70513,ACTIVE,2020-01-01,9999-12-31
EMP000794,Jira,USR-60052,ACTIVE,2020-01-01,9999-12-31
EMP000795,Jira,USR-64874,ACTIVE,2020-01-01,9999-12-31
EMP000796,Jira,USR-36174,ACTIVE,2020-01-01,9999-12-31
EMP000797,Jira,USR-28140,ACTIVE,2020-01-01,9999-12-31
EMP000798,Jira,USR-16839,ACTIVE,2020-01-01,9999-12-31
EMP000799,Jira,USR-58655,ACTIVE,2020-01-01,9999-12-31
EMP000800,Jira,USR-23446,ACTIVE,2020-01-01,9999-12-31
EMP000801,Jira,USR-77621,ACTIVE,2020-01-01,9999-12-31
EMP000802,Jira,USR-47363,ACTIVE,2020-01-01,9999-12-31
EMP000803,Jira,USR-31012,ACTIVE,2020-01-01,9999-12-31
EMP000804,Jira,USR-77286,ACTIVE,2020-01-01,9999-12-31
EMP000805,Jira,USR-67340,ACTIVE,2020-01-01,9999-12-31
EMP000806,Jira,USR-39102,ACTIVE,2020-01-01,9999-12-31
EMP000807,Jira,USR-55820,ACTIVE,2020-01-01,9999-12-31
EMP000808,Jira,USR-64381,ACTIVE,2020-01-01,9999-12-31
EMP000809,Jira,USR-75799,ACTIVE,2020-01-01,9999-12-31
EMP000810,Jira,USR-60615,ACTIVE,2020-01-01,9999-12-31
EMP000811,Jira,USR-59140,ACTIVE,2020-01-01,9999-12-31
EMP000812,Jira,USR-51770,ACTIVE,2020-01-01,9999-12-31
EMP000813,Jira,USR-95191,ACTIVE,2020-01-01,9999-12-31
EMP000814,Jira,USR-29142,ACTIVE,2020-01-01,9999-12-31
EMP000815,Jira,USR-47601,ACTIVE,2020-01-01,9999-12-31
EMP000816,Jira,USR-71925,ACTIVE,2020-01-01,9999-12-31
EMP000817,Jira,USR-28191,ACTIVE,2020-01-01,9999-12-31
EMP000818,Jira,USR-71487,ACTIVE,2020-01-01,9999-12-31
EMP000819,Jira,USR-10688,ACTIVE,2020-01-01,9999-12-31
EMP000820,Jira,USR-12490,ACTIVE,2020-01-01,9999-12-31
EMP000821,Jira,USR-29597,ACTIVE,2020-01-01,9999-12-31
EMP000822,Jira,USR-89807,ACTIVE,2020-01-01,9999-12-31
EMP000823,Jira,USR-24573,ACTIVE,2020-01-01,9999-12-31
EMP000824,Jira,USR-41147,ACTIVE,2020-01-01,9999-12-31
EMP000825,Jira,USR-16258,ACTIVE,2020-01-01,9999-12-31
EMP000826,Jira,USR-93748,ACTIVE,2020-01-01,9999-12-31
EMP000827,Jira,USR-69914,ACTIVE,2020-01-01,9999-12-31
EMP000829,Jira,USR-12154,ACTIVE,2020-01-01,9999-12-31
EMP000830,Jira,USR-85372,ACTIVE,2020-01-01,9999-12-31
EMP000831,Jira,USR-28818,ACTIVE,2020-01-01,9999-12-31
EMP000832,Jira,USR-10205,ACTIVE,2020-01-01,9999-12-31
EMP000833,Jira,USR-41531,ACTIVE,2020-01-01,9999-12-31
EMP000834,Jira,USR-34551,ACTIVE,2020-01-01,9999-12-31
EMP000835,Jira,USR-21221,ACTIVE,2020-01-01,9999-12-31
EMP000836,Jira,USR-57265,ACTIVE,2020-01-01,9999-12-31
EMP000837,Jira,USR-78951,ACTIVE,2020-01-01,9999-12-31
EMP000838,Jira,USR-76535,ACTIVE,2020-01-01,9999-12-31
EMP000839,Jira,USR-61177,ACTIVE,2020-01-01,9999-12-31
EMP000840,Jira,USR-15706,ACTIVE,2020-01-01,9999-12-31
EMP000841,Jira,USR-58929,ACTIVE,2020-01-01,9999-12-31
