issue_id,project_id,jira_user_id,issue_type,summary,priority,created_timestamp,resolved_timestamp,status,sprint_id,story_points
ANIM-7609,PRJ-2,USR-73736,Story,Point remain build task candidate prevent tonight not.,High,2025-12-20 04:02:17,2026-01-01 04:02:17,DONE,SPR-PRJ-0-5,8
DEVE-7147,PRJ-0,USR-10688,Bug,Receive education level view.,Low,2025-12-07 17:15:12,2025-12-08 17:15:12,DONE,SPR-PRJ-6-8,1
DEVE-2897,PRJ-0,USR-51104,Bug,Two everybody interview tough show food class.,Medium,2026-06-02 00:57:04,2026-06-10 00:57:04,DONE,SPR-PRJ-7-11,2
DEVE-5933,PRJ-0,USR-57428,Bug,Since him four art western.,Medium,2025-10-25 16:47:16,2025-11-04 16:47:16,DONE,SPR-PRJ-6-11,2
CONF-2928,PRJ-9,USR-34931,Task,Key man up particular.,High,2026-01-07 17:56:25,2026-01-17 17:56:25,DONE,SPR-PRJ-2-3,3
ORGA-5839,PRJ-6,USR-48696,Story,Board music issue pass blood kid else.,Low,2025-12-05 06:17:12,2025-12-13 06:17:12,DONE,SPR-PRJ-3-12,2
THES-9095,PRJ-1,USR-75513,Bug,Audience road since affect.,High,2025-10-10 12:00:44,2025-10-22 12:00:44,DONE,SPR-PRJ-7-17,1
TERM-1820,PRJ-7,USR-33850,Story,Present a also hospital.,Medium,2026-04-08 05:59:54,2026-04-14 05:59:54,DONE,SPR-PRJ-8-13,3
ANIM-6384,PRJ-2,USR-31299,Bug,Toward off middle vote make job.,Medium,2025-11-24 20:10:09,2025-12-06 20:10:09,DONE,SPR-PRJ-0-23,3
ORGA-8479,PRJ-6,USR-21835,Task,Music about west stand.,Medium,2026-08-20 18:11:36,2026-08-31 18:11:36,DONE,SPR-PRJ-9-10,2
DEVE-3611,PRJ-0,USR-52622,Task,Note various grow radio.,Low,2026-04-02 04:16:09,2026-04-13 04:16:09,DONE,SPR-PRJ-4-16,2
ANIM-8914,PRJ-2,USR-86106,Task,Place where before movement.,Medium,2026-03-01 13:05:09,2026-03-02 13:05:09,DONE,SPR-PRJ-0-16,3
LIST-4669,PRJ-8,USR-82260,Task,Subject set face data.,Low,2026-02-06 00:42:00,2026-02-15 00:42:00,DONE,SPR-PRJ-7-8,8
PROF-8895,PRJ-3,USR-66349,Task,Whose produce federal.,High,2026-04-30 07:10:16,2026-05-14 07:10:16,DONE,SPR-PRJ-8-19,8
ANIM-9283,PRJ-2,USR-85341,Story,Piece grow be plan.,High,2026-02-25 11:07:29,2026-03-10 11:07:29,DONE,SPR-PRJ-5-5,3
LIST-4648,PRJ-8,USR-74451,Story,Cause cover rest or majority.,High,2026-07-09 12:48:12,2026-07-17 12:48:12,DONE,SPR-PRJ-4-17,8
WIN-2944,PRJ-5,USR-19447,Story,Poor matter who speech whom administration fund.,High,2025-10-21 10:13:08,2025-10-28 10:13:08,DONE,SPR-PRJ-4-9,1
CONF-5990,PRJ-9,USR-49363,Bug,If deep president.,Low,2026-02-05 02:51:02,2026-02-13 02:51:02,DONE,SPR-PRJ-3-15,3
LIST-8751,PRJ-8,USR-61374,Task,Vote thank Mr scientist do author save.,High,2026-04-18 02:54:49,2026-04-20 02:54:49,DONE,SPR-PRJ-8-2,2
CHOI-9973,PRJ-4,USR-34931,Story,Likely truth animal.,High,2026-04-04 19:54:51,2026-04-12 19:54:51,DONE,SPR-PRJ-1-11,5
PROF-2978,PRJ-3,USR-37549,Task,Add plan toward star.,High,2026-06-26 07:38:43,2026-07-08 07:38:43,DONE,SPR-PRJ-3-14,1
CONF-3018,PRJ-9,USR-69890,Bug,Particularly structure ask stage box organization past.,Low,2025-11-03 17:54:52,2025-11-12 17:54:52,DONE,SPR-PRJ-1-10,5
ORGA-8912,PRJ-6,USR-76249,Story,International specific word question food.,Low,2025-10-21 11:18:50,2025-10-31 11:18:50,DONE,SPR-PRJ-1-20,2
CONF-6273,PRJ-9,USR-81987,Bug,National focus who degree animal community as.,Low,2026-06-19 15:15:04,2026-07-02 15:15:04,DONE,SPR-PRJ-2-15,3
ANIM-3263,PRJ-2,USR-32103,Bug,Serious collection have close.,Low,2026-01-11 07:57:23,2026-01-16 07:57:23,DONE,SPR-PRJ-8-23,8
PROF-4291,PRJ-3,USR-25012,Bug,American beyond suggest partner sing administration main according.,Medium,2025-12-30 14:01:03,2026-01-10 14:01:03,DONE,SPR-PRJ-1-9,2
WIN-2890,PRJ-5,USR-60140,Bug,Religious order exist really.,Low,2025-12-05 15:20:03,2025-12-16 15:20:03,DONE,SPR-PRJ-7-13,5
DEVE-9564,PRJ-0,USR-30676,Story,Realize deal policy mission include visit particular.,Low,2026-07-31 15:18:14,2026-08-01 15:18:14,DONE,SPR-PRJ-2-3,3
CHOI-4342,PRJ-4,USR-29555,Task,Conference matter wear physical site girl above dog.,High,2025-10-11 13:44:25,2025-10-21 13:44:25,DONE,SPR-PRJ-9-6,8
PROF-9370,PRJ-3,USR-75715,Task,With peace television would medical less phone.,Low,2025-11-11 14:20:15,2025-11-22 14:20:15,DONE,SPR-PRJ-0-12,5
LIST-1881,PRJ-8,USR-66531,Bug,Apply both chance such treatment.,Medium,2025-12-16 18:47:56,2025-12-30 18:47:56,DONE,SPR-PRJ-2-9,3
CHOI-8353,PRJ-4,USR-41571,Story,Civil two approach hair.,High,2026-04-08 04:15:34,2026-04-20 04:15:34,DONE,SPR-PRJ-5-11,1
LIST-5329,PRJ-8,USR-83619,Task,Edge pattern three law bit appear.,High,2025-12-17 08:36:12,2025-12-23 08:36:12,DONE,SPR-PRJ-4-23,2
CONF-5934,PRJ-9,USR-23022,Task,Citizen ahead method audience.,High,2026-04-23 15:38:58,2026-05-06 15:38:58,DONE,SPR-PRJ-7-13,3
THES-9276,PRJ-1,USR-49608,Task,Or for cup quality for single.,High,2025-12-27 08:14:19,2026-01-02 08:14:19,DONE,SPR-PRJ-2-8,2
CHOI-4579,PRJ-4,USR-40647,Task,Better scene thank heart determine.,Low,2026-01-31 14:51:28,2026-02-14 14:51:28,DONE,SPR-PRJ-8-0,1
PROF-4994,PRJ-3,USR-22245,Task,Machine three certain until lawyer hold carry rest.,Medium,2026-03-28 21:01:57,2026-04-10 21:01:57,DONE,SPR-PRJ-1-5,5
DEVE-9468,PRJ-0,USR-27322,Bug,Wish dark camera realize arrive carry.,Medium,2026-05-30 09:56:56,2026-06-07 09:56:56,DONE,SPR-PRJ-0-11,3
THES-2572,PRJ-1,USR-29597,Bug,Learn commercial gas though page smile point.,Low,2026-08-23 17:03:04,2026-08-24 17:03:04,DONE,SPR-PRJ-6-16,1
ORGA-2702,PRJ-6,USR-58870,Bug,Official need discover in.,Medium,2026-05-22 10:56:24,2026-06-02 10:56:24,DONE,SPR-PRJ-8-17,1
WIN-1620,PRJ-5,USR-53540,Task,Television describe list leg address into their.,Low,2026-04-17 14:19:22,2026-04-19 14:19:22,DONE,SPR-PRJ-6-3,2
ORGA-6183,PRJ-6,USR-82845,Bug,Its develop until watch trial together.,High,2026-01-01 05:02:30,2026-01-12 05:02:30,DONE,SPR-PRJ-7-16,8
LIST-2738,PRJ-8,USR-96706,Bug,Always likely shoulder.,High,2026-03-08 05:00:04,2026-03-13 05:00:04,DONE,SPR-PRJ-8-3,5
TERM-3561,PRJ-7,USR-60052,Task,Most look something start laugh drive.,Low,2025-10-10 00:27:05,2025-10-15 00:27:05,DONE,SPR-PRJ-6-18,2
WIN-1182,PRJ-5,USR-19602,Story,Really image design.,High,2026-05-01 20:33:39,2026-05-02 20:33:39,DONE,SPR-PRJ-6-2,8
CHOI-4441,PRJ-4,USR-54791,Task,Dream your administration protect class.,High,2026-02-13 03:40:06,2026-02-20 03:40:06,DONE,SPR-PRJ-9-15,8
CONF-5140,PRJ-9,USR-55793,Bug,Section agency lawyer sign them if smile.,High,2026-03-24 07:54:41,2026-04-07 07:54:41,DONE,SPR-PRJ-8-0,8
CHOI-2103,PRJ-4,USR-54791,Bug,Less plant team audience throw four allow international.,Medium,2026-02-17 19:39:15,2026-02-23 19:39:15,DONE,SPR-PRJ-3-19,2
CHOI-2143,PRJ-4,USR-70981,Task,My some skin ball thing save area war.,Medium,2026-01-09 17:42:16,2026-01-19 17:42:16,DONE,SPR-PRJ-7-0,3
CONF-6971,PRJ-9,USR-30181,Story,Thousand book half people half compare.,High,2026-06-15 23:18:24,2026-06-21 23:18:24,DONE,SPR-PRJ-2-15,2
WIN-3200,PRJ-5,USR-77908,Task,Night similar catch friend.,Medium,2026-05-01 23:23:23,2026-05-09 23:23:23,DONE,SPR-PRJ-3-19,3
CONF-2343,PRJ-9,USR-56210,Story,Power say sell that.,Low,2026-04-24 12:50:13,2026-04-28 12:50:13,DONE,SPR-PRJ-2-19,1
DEVE-7637,PRJ-0,USR-27139,Story,Send set fly today me.,Low,2026-06-26 22:03:45,2026-07-01 22:03:45,DONE,SPR-PRJ-5-19,8
ORGA-4658,PRJ-6,USR-91006,Task,Approach health laugh may stop.,High,2026-03-10 05:04:13,2026-03-18 05:04:13,DONE,SPR-PRJ-5-8,8
DEVE-4913,PRJ-0,USR-85821,Bug,Question mouth factor per son war speak.,Low,2026-03-28 13:19:47,2026-03-31 13:19:47,DONE,SPR-PRJ-8-1,8
CONF-3395,PRJ-9,USR-57920,Task,Could this beautiful hospital.,High,2026-09-04 22:27:23,2026-09-08 22:27:23,DONE,SPR-PRJ-8-2,5
PROF-1701,PRJ-3,USR-77499,Task,When baby clearly born challenge.,Medium,2025-12-05 09:43:56,2025-12-13 09:43:56,DONE,SPR-PRJ-9-18,5
THES-9542,PRJ-1,USR-67432,Bug,Minute physical fall wide must.,Medium,2025-11-24 09:49:44,2025-12-04 09:49:44,DONE,SPR-PRJ-5-19,8
WIN-2275,PRJ-5,USR-64596,Story,Get kitchen popular factor as the discussion.,Low,2025-11-17 05:40:10,2025-11-24 05:40:10,DONE,SPR-PRJ-3-18,3
LIST-3276,PRJ-8,USR-73699,Bug,In garden position for order recent.,Low,2026-04-16 18:17:57,2026-04-21 18:17:57,DONE,SPR-PRJ-2-6,2
THES-4773,PRJ-1,USR-97833,Story,Knowledge fight car smile commercial employee machine.,Medium,2026-08-19 22:14:07,2026-08-30 22:14:07,DONE,SPR-PRJ-5-2,5
ORGA-1367,PRJ-6,USR-65176,Bug,Chance expect what.,High,2026-01-16 20:48:12,2026-01-19 20:48:12,DONE,SPR-PRJ-6-17,8
ANIM-5231,PRJ-2,USR-49221,Task,Republican expect win stuff.,Low,2026-05-25 05:08:12,2026-06-04 05:08:12,DONE,SPR-PRJ-6-19,1
THES-4548,PRJ-1,USR-72739,Task,Claim bring year off.,High,2026-06-23 01:00:06,2026-06-27 01:00:06,DONE,SPR-PRJ-8-20,5
CONF-9369,PRJ-9,USR-56129,Task,Hard day religious program within.,Medium,2026-03-17 04:27:54,2026-03-27 04:27:54,DONE,SPR-PRJ-6-7,1
THES-1271,PRJ-1,USR-26059,Bug,Large wish move building agent use.,Low,2025-11-23 10:01:31,2025-11-30 10:01:31,DONE,SPR-PRJ-8-19,2
CONF-1639,PRJ-9,USR-56179,Story,Way until choose wife.,High,2026-07-22 10:11:37,2026-07-30 10:11:37,DONE,SPR-PRJ-7-0,2
ORGA-9553,PRJ-6,USR-94259,Bug,Former relate listen face want wonder off.,Low,2026-04-27 01:31:51,2026-05-04 01:31:51,DONE,SPR-PRJ-2-10,5
CONF-2600,PRJ-9,USR-84177,Story,Rock two full both look always question.,High,2025-11-23 02:00:09,2025-11-28 02:00:09,DONE,SPR-PRJ-6-9,8
DEVE-9561,PRJ-0,USR-14278,Bug,Agent pay detail group for.,High,2025-11-11 08:26:58,2025-11-23 08:26:58,DONE,SPR-PRJ-8-13,3
CONF-5155,PRJ-9,USR-50730,Bug,On develop very everyone against.,Medium,2026-05-21 03:27:55,2026-05-31 03:27:55,DONE,SPR-PRJ-2-22,5
TERM-3928,PRJ-7,USR-70236,Task,Quality whatever wish hour make owner memory.,Medium,2026-04-24 01:27:05,2026-05-04 01:27:05,DONE,SPR-PRJ-3-16,5
TERM-3650,PRJ-7,USR-33788,Task,Huge respond into history activity general.,Low,2025-10-18 17:29:12,2025-10-28 17:29:12,DONE,SPR-PRJ-7-10,1
TERM-8133,PRJ-7,USR-92960,Task,Them because road know yeah sound eye.,High,2026-01-24 14:38:55,2026-02-03 14:38:55,DONE,SPR-PRJ-0-9,5
DEVE-3871,PRJ-0,USR-10851,Story,Rock increase structure our century field.,Low,2026-08-05 20:29:59,2026-08-18 20:29:59,DONE,SPR-PRJ-5-12,3
LIST-4795,PRJ-8,USR-38785,Task,Would at whether series because important trial.,High,2026-08-29 21:00:43,2026-09-09 21:00:43,DONE,SPR-PRJ-0-0,2
ORGA-7642,PRJ-6,USR-59797,Bug,New report sense carry.,Low,2026-03-06 22:38:09,2026-03-08 22:38:09,DONE,SPR-PRJ-9-19,1
CONF-6703,PRJ-9,USR-69598,Story,Face make state few one management.,Low,2025-12-08 04:47:26,2025-12-12 04:47:26,DONE,SPR-PRJ-4-20,5
ORGA-9294,PRJ-6,USR-56179,Task,Different social child feel policy PM buy.,Medium,2026-07-11 07:02:35,2026-07-13 07:02:35,DONE,SPR-PRJ-8-13,8
ORGA-8923,PRJ-6,USR-34267,Task,Individual man reach each budget.,Low,2026-06-12 13:50:54,2026-06-20 13:50:54,DONE,SPR-PRJ-9-13,8
THES-7269,PRJ-1,USR-92306,Bug,Yes at seat ok not than physical.,High,2026-01-12 14:56:07,2026-01-25 14:56:07,DONE,SPR-PRJ-3-8,5
CHOI-5067,PRJ-4,USR-40968,Bug,Health run adult employee.,Medium,2026-03-30 20:06:22,2026-04-01 20:06:22,DONE,SPR-PRJ-5-21,2
CONF-5408,PRJ-9,USR-67640,Story,Certainly leave really group.,Medium,2026-05-10 20:29:53,2026-05-22 20:29:53,DONE,SPR-PRJ-2-3,2
PROF-5091,PRJ-3,USR-54942,Story,Guess player western any factor.,High,2025-10-17 12:02:24,2025-10-19 12:02:24,DONE,SPR-PRJ-7-5,5
TERM-7081,PRJ-7,USR-73300,Bug,Message short consumer behind.,Medium,2026-06-02 02:29:54,2026-06-10 02:29:54,DONE,SPR-PRJ-1-22,8
ANIM-1887,PRJ-2,USR-33600,Bug,Myself their step rate.,High,2026-07-16 06:05:29,2026-07-25 06:05:29,DONE,SPR-PRJ-3-16,5
LIST-8537,PRJ-8,USR-54597,Bug,Rate read benefit oil statement.,High,2026-01-21 21:16:57,2026-01-28 21:16:57,DONE,SPR-PRJ-6-4,1
ANIM-9987,PRJ-2,USR-23173,Bug,Million health machine future.,Medium,2025-10-01 23:18:00,2025-10-07 23:18:00,DONE,SPR-PRJ-1-23,5
WIN-6981,PRJ-5,USR-96991,Story,Bill choice determine could.,Low,2026-09-15 16:14:40,2026-09-18 16:14:40,DONE,SPR-PRJ-6-3,2
LIST-8081,PRJ-8,USR-81200,Bug,Party story moment mother necessary series box.,High,2026-09-10 08:15:36,2026-09-18 08:15:36,DONE,SPR-PRJ-8-14,1
LIST-9748,PRJ-8,USR-98815,Task,Bring capital admit give.,Medium,2026-03-24 19:10:32,2026-04-02 19:10:32,DONE,SPR-PRJ-9-3,8
ANIM-1983,PRJ-2,USR-42007,Bug,Catch kind would mission wide common.,High,2026-06-22 08:08:40,2026-06-30 08:08:40,DONE,SPR-PRJ-7-22,3
LIST-5222,PRJ-8,USR-17665,Task,Season budget campaign.,Low,2026-01-23 06:56:54,2026-02-02 06:56:54,DONE,SPR-PRJ-2-2,8
ANIM-5663,PRJ-2,USR-14373,Task,Read film decide wonder.,Low,2026-06-23 13:54:38,2026-07-01 13:54:38,DONE,SPR-PRJ-9-11,1
ANIM-3745,PRJ-2,USR-35242,Task,Back simple serious amount.,Low,2026-03-10 22:33:19,2026-03-20 22:33:19,DONE,SPR-PRJ-6-2,5
PROF-6136,PRJ-3,USR-96057,Task,Soldier message arrive.,Low,2025-11-07 20:00:58,2025-11-18 20:00:58,DONE,SPR-PRJ-4-5,3
TERM-7782,PRJ-7,USR-19116,Story,Analysis feeling act benefit buy.,Low,2025-11-12 03:31:14,2025-11-16 03:31:14,DONE,SPR-PRJ-7-1,3
ORGA-2687,PRJ-6,USR-31581,Task,Onto customer provide ahead certainly.,Low,2026-05-18 16:11:34,2026-05-19 16:11:34,DONE,SPR-PRJ-0-6,5
THES-7387,PRJ-1,USR-15726,Task,We girl civil may rock.,Medium,2026-07-13 18:09:17,2026-07-24 18:09:17,DONE,SPR-PRJ-1-8,2
WIN-6328,PRJ-5,USR-50327,Bug,Now between official add describe course example.,Medium,2025-12-29 21:02:04,2026-01-07 21:02:04,DONE,SPR-PRJ-4-17,2
CONF-8480,PRJ-9,USR-77908,Bug,Above rise under turn surface listen recently.,Medium,2026-09-12 03:10:05,2026-09-21 03:10:05,DONE,SPR-PRJ-6-19,8
PROF-2467,PRJ-3,USR-10150,Task,Pull blue strong wonder interest method.,High,2025-12-07 20:34:57,2025-12-12 20:34:57,DONE,SPR-PRJ-0-2,1
TERM-9767,PRJ-7,USR-69878,Task,Seven fire letter mind.,Medium,2026-03-04 05:59:14,2026-03-05 05:59:14,DONE,SPR-PRJ-8-4,5
PROF-7745,PRJ-3,USR-85392,Story,Relate news American foreign break exist.,High,2026-04-07 12:25:31,2026-04-19 12:25:31,DONE,SPR-PRJ-7-20,5
ORGA-4924,PRJ-6,USR-26059,Bug,Reach subject difficult imagine world.,Low,2026-05-18 03:07:15,2026-05-29 03:07:15,DONE,SPR-PRJ-2-21,3
PROF-2121,PRJ-3,USR-95477,Bug,Task thus sort voice happen.,Medium,2026-03-12 03:58:37,2026-03-22 03:58:37,DONE,SPR-PRJ-4-19,3
WIN-1317,PRJ-5,USR-18285,Story,Public how mission put budget house reason.,High,2025-10-01 22:15:28,2025-10-03 22:15:28,DONE,SPR-PRJ-3-0,3
DEVE-4814,PRJ-0,USR-73335,Story,Ask window full organization.,Medium,2025-11-05 11:12:16,2025-11-12 11:12:16,DONE,SPR-PRJ-3-7,5
ANIM-1918,PRJ-2,USR-12552,Bug,Do interesting material share.,Medium,2026-03-02 23:19:55,2026-03-05 23:19:55,DONE,SPR-PRJ-2-1,3
PROF-7304,PRJ-3,USR-41358,Bug,Order series song wall green project wear would.,High,2026-07-21 10:27:47,2026-07-25 10:27:47,DONE,SPR-PRJ-4-21,1
ORGA-6113,PRJ-6,USR-22026,Bug,Challenge lawyer business majority discuss.,High,2026-04-13 13:48:50,2026-04-25 13:48:50,DONE,SPR-PRJ-9-23,8
CHOI-4255,PRJ-4,USR-58353,Bug,Between apply attention.,High,2025-11-18 05:43:34,2025-11-20 05:43:34,DONE,SPR-PRJ-2-12,5
CONF-2960,PRJ-9,USR-87236,Story,Will him quickly.,Low,2026-06-17 07:30:17,2026-06-30 07:30:17,DONE,SPR-PRJ-7-8,5
THES-5075,PRJ-1,USR-56129,Bug,Perform benefit baby seem should.,Medium,2025-11-25 06:41:38,2025-12-08 06:41:38,DONE,SPR-PRJ-6-16,1
LIST-2759,PRJ-8,USR-97580,Bug,Dark product make energy gas teacher national.,Low,2026-07-31 19:52:39,2026-08-13 19:52:39,DONE,SPR-PRJ-3-16,5
ANIM-5107,PRJ-2,USR-94843,Task,Wrong they budget.,Low,2026-07-20 15:45:15,2026-07-25 15:45:15,DONE,SPR-PRJ-5-18,5
WIN-6303,PRJ-5,USR-72739,Bug,Table kind along computer process single.,Low,2026-03-20 18:27:57,2026-03-23 18:27:57,DONE,SPR-PRJ-0-17,8
LIST-7014,PRJ-8,USR-73656,Bug,Man care resource maintain.,Medium,2026-09-05 13:05:20,2026-09-17 13:05:20,DONE,SPR-PRJ-1-23,1
WIN-2037,PRJ-5,USR-20345,Task,Push process rate occur live take media.,High,2025-11-08 10:35:57,2025-11-17 10:35:57,DONE,SPR-PRJ-7-6,5
WIN-7714,PRJ-5,USR-84847,Bug,Manager wife pay good within.,Low,2026-02-25 23:03:22,2026-02-27 23:03:22,DONE,SPR-PRJ-0-11,2
TERM-4139,PRJ-7,USR-98895,Task,Agreement and student give.,Low,2026-01-29 10:12:04,2026-02-06 10:12:04,DONE,SPR-PRJ-5-14,8
CONF-2161,PRJ-9,USR-62743,Bug,Agree through game best generation group goal product.,Medium,2026-07-12 03:33:32,2026-07-26 03:33:32,DONE,SPR-PRJ-0-20,5
WIN-1955,PRJ-5,USR-59941,Story,Possible or travel assume figure.,Low,2026-01-01 03:00:51,2026-01-03 03:00:51,DONE,SPR-PRJ-8-21,3
THES-4784,PRJ-1,USR-44237,Bug,After for leave tell.,Low,2026-02-05 01:41:30,2026-02-09 01:41:30,DONE,SPR-PRJ-6-1,2
CONF-6864,PRJ-9,USR-20308,Task,Top entire receive onto worry help hope.,High,2026-05-05 13:41:22,2026-05-08 13:41:22,DONE,SPR-PRJ-8-10,2
ANIM-9747,PRJ-2,USR-60639,Task,Space beyond push from.,Medium,2026-05-07 07:31:56,2026-05-16 07:31:56,DONE,SPR-PRJ-3-11,3
WIN-4943,PRJ-5,USR-14278,Bug,Coach federal wide cut player wind.,Low,2026-04-10 05:13:39,2026-04-15 05:13:39,DONE,SPR-PRJ-3-20,5
DEVE-5660,PRJ-0,USR-51180,Task,Degree enter father of source person when.,High,2025-10-26 05:07:46,2025-10-31 05:07:46,DONE,SPR-PRJ-2-8,2
LIST-9376,PRJ-8,USR-12068,Story,Behind front attack song little decide somebody prepare.,High,2026-07-02 16:35:52,2026-07-03 16:35:52,DONE,SPR-PRJ-4-21,3
CONF-5093,PRJ-9,USR-55508,Story,Sound item music customer I person law.,Low,2026-01-22 04:30:12,2026-01-29 04:30:12,DONE,SPR-PRJ-6-1,2
TERM-3832,PRJ-7,USR-21835,Bug,Congress affect reflect television officer defense while.,Low,2026-07-20 10:52:56,2026-08-03 10:52:56,DONE,SPR-PRJ-9-16,1
CONF-7251,PRJ-9,USR-76249,Task,Environmental point speak table trade various risk.,Medium,2026-07-12 04:57:55,2026-07-26 04:57:55,DONE,SPR-PRJ-4-15,5
ORGA-1886,PRJ-6,USR-52600,Bug,Customer leg drive second she such improve.,Low,2025-10-20 05:13:22,2025-10-23 05:13:22,DONE,SPR-PRJ-3-11,8
ORGA-8300,PRJ-6,USR-34920,Story,Plant suffer environment expert.,High,2026-08-27 00:35:57,2026-09-03 00:35:57,DONE,SPR-PRJ-3-2,5
TERM-1807,PRJ-7,USR-95180,Task,Rather door draw change agree.,Low,2025-11-28 07:50:22,2025-12-05 07:50:22,DONE,SPR-PRJ-8-6,2
TERM-7476,PRJ-7,USR-82641,Bug,Less nice job positive already.,Low,2026-08-02 12:04:51,2026-08-11 12:04:51,DONE,SPR-PRJ-2-15,2
CONF-2467,PRJ-9,USR-50730,Task,Carry election sound probably compare.,Medium,2025-11-27 20:24:50,2025-12-01 20:24:50,DONE,SPR-PRJ-3-10,3
CONF-8245,PRJ-9,USR-44718,Story,White magazine after.,High,2026-08-24 01:09:25,2026-09-04 01:09:25,DONE,SPR-PRJ-3-23,2
PROF-3419,PRJ-3,USR-38569,Story,Finish fear as western.,Medium,2026-08-26 18:59:19,2026-09-07 18:59:19,DONE,SPR-PRJ-8-13,1
WIN-4424,PRJ-5,USR-97062,Bug,Public though however style successful door.,Low,2026-09-10 05:37:03,2026-09-23 05:37:03,DONE,SPR-PRJ-2-18,8
DEVE-7170,PRJ-0,USR-69609,Story,Usually miss stock wear use edge this.,Medium,2026-05-06 16:56:34,2026-05-09 16:56:34,DONE,SPR-PRJ-0-15,3
DEVE-8617,PRJ-0,USR-76540,Task,Business southern forget once hope security door institution.,Low,2025-12-28 10:07:20,2026-01-02 10:07:20,DONE,SPR-PRJ-7-1,3
ORGA-4787,PRJ-6,USR-13492,Bug,Compare wide keep effect.,High,2025-11-21 23:51:10,2025-11-27 23:51:10,DONE,SPR-PRJ-5-4,8
LIST-8503,PRJ-8,USR-57400,Story,Make hear we first.,High,2026-05-13 21:26:45,2026-05-22 21:26:45,DONE,SPR-PRJ-3-6,3
WIN-6765,PRJ-5,USR-83060,Bug,Radio white these view guy resource start.,Medium,2026-03-10 13:00:48,2026-03-23 13:00:48,DONE,SPR-PRJ-0-15,3
PROF-3485,PRJ-3,USR-51033,Story,Alone science sometimes area true public education his.,High,2025-10-05 03:30:40,2025-10-17 03:30:40,DONE,SPR-PRJ-4-1,8
PROF-7837,PRJ-3,USR-24871,Task,Total rate movement door kind account.,Low,2026-06-02 02:31:19,2026-06-08 02:31:19,DONE,SPR-PRJ-4-18,8
CONF-9869,PRJ-9,USR-74752,Story,Feeling view series father teacher.,Medium,2026-02-26 13:52:58,2026-03-10 13:52:58,DONE,SPR-PRJ-7-12,8
CONF-3589,PRJ-9,USR-83584,Bug,Place these short image almost term.,High,2025-11-28 04:30:40,2025-12-01 04:30:40,DONE,SPR-PRJ-3-9,2
ORGA-5970,PRJ-6,USR-52981,Bug,Likely include subject response theory star station.,Low,2026-08-12 15:50:40,2026-08-17 15:50:40,DONE,SPR-PRJ-1-14,2
CONF-5372,PRJ-9,USR-41979,Bug,Media goal own spend scene.,High,2026-06-25 05:24:40,2026-06-29 05:24:40,DONE,SPR-PRJ-7-7,1
ANIM-9230,PRJ-2,USR-53694,Bug,Seven political contain.,Medium,2026-03-21 23:47:27,2026-03-24 23:47:27,DONE,SPR-PRJ-9-2,5
PROF-4707,PRJ-3,USR-58281,Story,Able customer figure office.,Medium,2026-03-18 03:55:08,2026-03-25 03:55:08,DONE,SPR-PRJ-2-8,2
WIN-8496,PRJ-5,USR-53687,Story,Economic require should power.,Low,2025-11-09 00:04:44,2025-11-21 00:04:44,DONE,SPR-PRJ-8-19,5
CONF-9784,PRJ-9,USR-54350,Story,Rate society floor long same end reach step.,Low,2025-11-16 11:38:22,2025-11-18 11:38:22,DONE,SPR-PRJ-4-19,5
ORGA-1643,PRJ-6,USR-95191,Bug,Cup increase consider then war.,High,2026-08-03 11:13:57,2026-08-07 11:13:57,DONE,SPR-PRJ-3-2,5
ANIM-7921,PRJ-2,USR-60432,Bug,Difference way type positive phone trade wind.,Low,2026-09-05 09:44:41,2026-09-08 09:44:41,DONE,SPR-PRJ-4-22,5
ANIM-9952,PRJ-2,USR-77715,Task,Red collection husband investment employee.,High,2025-12-12 23:03:36,2025-12-15 23:03:36,DONE,SPR-PRJ-4-20,8
ANIM-3024,PRJ-2,USR-59968,Bug,Color note add moment significant up.,Medium,2025-10-31 13:11:47,2025-11-02 13:11:47,DONE,SPR-PRJ-5-14,5
ORGA-1719,PRJ-6,USR-69473,Bug,Budget require course technology site explain management.,Low,2026-08-14 05:41:00,2026-08-28 05:41:00,DONE,SPR-PRJ-1-14,2
ORGA-6047,PRJ-6,USR-76494,Task,Task outside yet executive quality industry.,Medium,2025-11-16 12:37:51,2025-11-27 12:37:51,DONE,SPR-PRJ-1-22,1
CHOI-1200,PRJ-4,USR-84177,Bug,Agreement wish dog late.,High,2026-03-04 14:48:21,2026-03-14 14:48:21,DONE,SPR-PRJ-9-9,5
TERM-8434,PRJ-7,USR-50963,Bug,Old positive beat light the window.,High,2026-01-01 09:34:35,2026-01-05 09:34:35,DONE,SPR-PRJ-9-9,8
PROF-1801,PRJ-3,USR-97562,Task,Require remain save eight believe.,High,2026-02-28 08:33:49,2026-03-03 08:33:49,DONE,SPR-PRJ-9-2,1
WIN-2436,PRJ-5,USR-53540,Story,Four dog traditional.,Low,2025-10-19 18:41:47,2025-10-24 18:41:47,DONE,SPR-PRJ-6-12,8
WIN-1587,PRJ-5,USR-46211,Task,Remember special accept mean herself within provide car.,Medium,2026-05-20 10:54:17,2026-06-03 10:54:17,DONE,SPR-PRJ-0-17,5
CHOI-6393,PRJ-4,USR-82667,Bug,American conference college manage fund life bed.,High,2026-09-08 11:14:01,2026-09-18 11:14:01,DONE,SPR-PRJ-0-14,1
