attendance_event_id,employee_id,event_date,location_type,event_type
78660765-14f7-4e8d-95bc-b8d04094dded,EMP000002,2025-09-30,NON_OFFICE,REMOTE
0d557b61-8a17-4dfe-bfc0-0dc804f64d86,EMP000002,2025-10-01,NON_OFFICE,REMOTE
39669fa7-5997-4043-b3b1-025bfff9f585,EMP000002,2025-10-02,OFFICE,OFFICE
f510ab53-c7fe-439f-9190-f938a66fd7f7,EMP000002,2025-10-03,NON_OFFICE,REMOTE
07f194f9-c115-4d6d-8a4e-5b70a6d964a3,EMP000002,2025-10-06,NON_OFFICE,LEAVE
d6d7b3b8-3309-4d35-bf4d-f561f319c125,EMP000002,2025-10-07,NON_OFFICE,REMOTE
3d114802-2702-478b-9f0f-da8d05379ff6,EMP000002,2025-10-08,OFFICE,OFFICE
1d48a071-ab61-47b1-b93b-4c3220500494,EMP000002,2025-10-09,NON_OFFICE,REMOTE
770c7798-37cc-463b-b2a0-345990604f62,EMP000002,2025-10-10,OFFICE,OFFICE
5e6fea07-c453-4f1d-8199-2fdfb31022f0,EMP000002,2025-10-13,OFFICE,OFFICE
f6b751f7-9b74-4245-9b1b-c8952af43ab7,EMP000002,2025-10-14,OFFICE,OFFICE
c71d5e60-1d52-46ab-b7e6-427cbf780e3f,EMP000002,2025-10-15,NON_OFFICE,REMOTE
4fa03f26-f6f7-40cc-a9ec-8e49d1bdb8c0,EMP000002,2025-10-16,NON_OFFICE,REMOTE
edcb8cb6-0692-4c63-9424-aed51bac5c15,EMP000002,2025-10-17,OFFICE,OFFICE
e87466d7-ad66-41bd-9367-6a024fdc6e1b,EMP000002,2025-10-20,OFFICE,OFFICE
f1043785-658b-4523-a014-1de9f54ad0a2,EMP000002,2025-10-21,OFFICE,OFFICE
9793b9b4-1374-4146-b2c5-bd89b70b3420,EMP000002,2025-10-22,OFFICE,OFFICE
3e2b6091-a092-452a-94a0-57a7b0cc1b3b,EMP000002,2025-10-23,OFFICE,OFFICE
4d3485c5-c5c1-4eb4-b27b-3d901a16342c,EMP000002,2025-10-24,NON_OFFICE,REMOTE
ce3714af-99b4-4350-af2b-99b4d9acd158,EMP000002,2025-10-27,OFFICE,OFFICE
90e0f4a0-fbdd-4933-8bd5-8bf61efd76e9,EMP000002,2025-10-28,NON_OFFICE,REMOTE
8861fe18-58e2-4888-8a83-81bec85aca46,EMP000002,2025-10-29,OFFICE,OFFICE
11a72609-5edd-4bbf-a959-76636daa2e68,EMP000002,2025-10-30,OFFICE,OFFICE
033d2bce-575a-4d2c-a5c5-650c8186a576,EMP000002,2025-10-31,OFFICE,OFFICE
7d7ddbed-d284-476c-ab88-f83dd97dc9cd,EMP000002,2025-11-03,OFFICE,OFFICE
5cb85aed-f5f6-4c97-aefb-63b11b049863,EMP000002,2025-11-04,NON_OFFICE,REMOTE
75b17a55-d426-4982-a43e-4288a2b5b498,EMP000002,2025-11-05,OFFICE,OFFICE
2d174fc9-6f7c-45ea-a72a-6d8eb5122df8,EMP000002,2025-11-06,NON_OFFICE,REMOTE
a6846099-f729-4951-8591-31d2bbda0242,EMP000002,2025-11-07,OFFICE,OFFICE
eb6c1016-cee6-44d0-9dac-6e8345241ea6,EMP000002,2025-11-10,OFFICE,OFFICE
7701f7bb-7bc6-4e1f-864e-e6e389c5b31a,EMP000002,2025-11-11,NON_OFFICE,REMOTE
97ac6aa8-bb24-48a3-9363-57b66f81cf4f,EMP000002,2025-11-12,NON_OFFICE,REMOTE
3ed8c56c-da09-4fa0-9282-8d8044b591f7,EMP000002,2025-11-13,OFFICE,OFFICE
4767d76c-162f-4a24-af43-613cd4aac9a3,EMP000002,2025-11-14,OFFICE,OFFICE
c01f36bf-3e6d-458b-b367-c28de1b294de,EMP000002,2025-11-17,OFFICE,OFFICE
ab0e664e-9c3e-42d5-91e1-aa9676f72255,EMP000002,2025-11-18,OFFICE,OFFICE
7e8adee7-0758-4201-961e-16d16105716b,EMP000002,2025-11-19,NON_OFFICE,LEAVE
7cd0129d-2e8d-4e87-9334-20e6d9d80b8d,EMP000002,2025-11-20,OFFICE,OFFICE
4223623b-cc3e-4dde-9ad5-cf06364d7c87,EMP000002,2025-11-21,NON_OFFICE,REMOTE
989d9d4a-e15c-4666-8797-b2c957207246,EMP000002,2025-11-24,NON_OFFICE,REMOTE
8e485223-46b9-4991-a14e-b70db380c73a,EMP000002,2025-11-25,OFFICE,OFFICE
30e912f2-f2b4-4abf-8441-aefd0299436a,EMP000002,2025-11-26,OFFICE,OFFICE
680bac63-b856-4035-bdc9-829015eabb27,EMP000002,2025-11-27,OFFICE,OFFICE
3d85de89-c217-4429-8e20-07247d137018,EMP000002,2025-11-28,NON_OFFICE,LEAVE
b63b4dc3-a559-4463-b9e1-3ceab0cbc61f,EMP000002,2025-12-01,NON_OFFICE,BUSINESS_TRAVEL
046a0df5-cafd-4613-b2bb-912d7da67785,EMP000002,2025-12-02,OFFICE,OFFICE
6786d506-38ba-4abc-8b53-05e517d2582e,EMP000002,2025-12-03,NON_OFFICE,LEAVE
a9f948b2-4e63-44bb-be49-3f43b118f68d,EMP000002,2025-12-04,NON_OFFICE,REMOTE
8db06746-7927-4973-9e78-1fd794e0d3ba,EMP000002,2025-12-05,OFFICE,OFFICE
ff233d5f-6ced-415d-9800-7c0287ea7ff5,EMP000002,2025-12-08,NON_OFFICE,LEAVE
5a104129-54ae-4d1b-8ce6-424dbef59fe6,EMP000002,2025-12-09,NON_OFFICE,REMOTE
4e7ed827-455a-4762-b428-a656b3ee4d3b,EMP000002,2025-12-10,OFFICE,OFFICE
b8a6171f-1ee3-4dc4-bb04-8a8b405bfdc9,EMP000002,2025-12-11,NON_OFFICE,REMOTE
be2d740a-1e9b-43bc-90c7-c006314d3441,EMP000002,2025-12-12,NON_OFFICE,REMOTE
b0ae8f08-c31e-4bbc-b36c-b62b892e6161,EMP000002,2025-12-15,OFFICE,OFFICE
bd1531c8-3764-4bda-b108-d4482f65fafa,EMP000002,2025-12-16,OFFICE,OFFICE
96ef2ad6-b97e-4703-86c8-adfe7bf47042,EMP000002,2025-12-17,NON_OFFICE,REMOTE
98c7472a-864e-4a13-829c-fc0cfa02eaec,EMP000002,2025-12-18,NON_OFFICE,REMOTE
d52721e7-19bc-443e-bb02-bebb48729a4d,EMP000002,2025-12-19,NON_OFFICE,REMOTE
5c62b3a2-3a3c-463e-8bd6-cee631b1b099,EMP000002,2025-12-22,NON_OFFICE,REMOTE
b540b30e-039f-4a25-8d61-68bd2defe193,EMP000002,2025-12-23,OFFICE,OFFICE
0ba6eab9-4639-447b-a067-bdac88bd13d1,EMP000002,2025-12-24,NON_OFFICE,REMOTE
4ac9778d-8da8-4ee4-8df5-6ac6f96b648a,EMP000002,2025-12-25,OFFICE,OFFICE
a34b6cf6-2053-4a42-b1af-db65b289f224,EMP000002,2025-12-26,OFFICE,OFFICE
1a432f0a-7daa-49f0-80b6-fce2de53790a,EMP000002,2025-12-29,OFFICE,OFFICE
48ca7651-92f5-4f7b-8323-d342df6a8f93,EMP000002,2025-12-30,NON_OFFICE,REMOTE
5738811d-70c2-403f-ba8d-03aa782a65e0,EMP000002,2025-12-31,NON_OFFICE,REMOTE
40a26c60-0d27-4659-b72a-da9b2f32751e,EMP000002,2026-01-01,NON_OFFICE,REMOTE
1d34d08e-7a4c-45d4-9c99-e04cf0e98b3b,EMP000002,2026-01-02,OFFICE,OFFICE
7de31a51-6694-4343-90ba-58e3d2762bdc,EMP000002,2026-01-05,OFFICE,OFFICE
afbb411a-a123-4a8c-93b7-a88612f70c97,EMP000002,2026-01-06,OFFICE,OFFICE
cfa701cd-2631-400b-a6d7-94d30db95301,EMP000002,2026-01-07,OFFICE,OFFICE
15ce6a66-4dc8-4a1e-b2f9-e5fa90164161,EMP000002,2026-01-08,OFFICE,OFFICE
8edddfcd-1e52-4770-bf89-7142fe716b14,EMP000002,2026-01-09,OFFICE,OFFICE
989bc4da-9b37-422b-aa8a-616fc3b290d0,EMP000002,2026-01-12,NON_OFFICE,REMOTE
c693da11-39c6-41ca-9e50-aa42ca6dfda1,EMP000002,2026-01-13,OFFICE,OFFICE
e893be3d-7354-4a6f-a160-745985c7504b,EMP000002,2026-01-14,NON_OFFICE,REMOTE
96a9954f-dc33-41f9-8c1f-55ab715629ee,EMP000002,2026-01-15,NON_OFFICE,REMOTE
9191b363-4e2d-4645-adc7-cac7fd72b050,EMP000002,2026-01-16,NON_OFFICE,REMOTE
f5c9b047-9c10-4572-8f6b-40d09efba58b,EMP000002,2026-01-19,NON_OFFICE,REMOTE
c342bd2b-f295-456e-9967-5f06bd767e35,EMP000002,2026-01-20,OFFICE,OFFICE
43bfd931-3605-4f54-a021-c0ca3531968d,EMP000002,2026-01-21,NON_OFFICE,REMOTE
3d67cde9-2834-44c0-94c8-b3b4a911d192,EMP000002,2026-01-22,OFFICE,OFFICE
2812859a-1337-439e-8d4f-5d272c7f0b79,EMP000002,2026-01-23,NON_OFFICE,REMOTE
b07aa066-7354-45ea-a894-9b8d00af5b3a,EMP000002,2026-01-26,NON_OFFICE,LEAVE
085b15fb-4a8f-4810-b84c-2f29980402a2,EMP000002,2026-01-27,OFFICE,OFFICE
48603b32-b4fb-4eb9-89c1-3de73b4206c5,EMP000002,2026-01-28,NON_OFFICE,REMOTE
1238d630-743b-45a2-9c0f-2fcfb3f6fe0d,EMP000002,2026-01-29,NON_OFFICE,REMOTE
43b9da13-ec85-4f37-bbc1-a987aff8754d,EMP000002,2026-01-30,NON_OFFICE,REMOTE
96fc734d-a003-4d28-8a8f-3653c9af18f8,EMP000002,2026-02-02,NON_OFFICE,REMOTE
32a447b2-ef04-457d-8dcc-c33aa9434aa0,EMP000002,2026-02-03,NON_OFFICE,REMOTE
398d1ca6-8b68-40b5-9d61-fac36cd5e859,EMP000002,2026-02-04,OFFICE,OFFICE
44007d5a-e88d-4719-a624-2b40a5cb63a2,EMP000002,2026-02-05,NON_OFFICE,REMOTE
0f44704f-1247-4a4e-a469-98e8d39e198b,EMP000002,2026-02-06,NON_OFFICE,REMOTE
9854ce4e-4ebf-45c3-8ae9-b4a72a79ea68,EMP000002,2026-02-09,NON_OFFICE,REMOTE
ebd34616-91b7-4d8e-9301-6989bfbbb17f,EMP000002,2026-02-10,NON_OFFICE,REMOTE
77fc9703-1fd5-4423-b06c-5c5649e2623d,EMP000002,2026-02-11,OFFICE,OFFICE
670acc5c-b321-4f21-8dd8-eb85b04d3376,EMP000002,2026-02-12,OFFICE,OFFICE
8a3c3b5e-801e-41da-85b1-ed25f1533ae8,EMP000002,2026-02-13,OFFICE,OFFICE
9918ee46-1497-4658-b010-f7197e695d0d,EMP000002,2026-02-16,NON_OFFICE,REMOTE
bc0a6a5d-6e99-4e3e-a3b1-37fc0a3450fc,EMP000002,2026-02-17,NON_OFFICE,REMOTE
069f14f1-4018-4c6e-9a8c-fa3c5283aac7,EMP000002,2026-02-18,OFFICE,OFFICE
ac9ed156-f63f-4e41-ba9a-ca5e176132ed,EMP000002,2026-02-19,NON_OFFICE,REMOTE
964db03f-9340-4fad-9c4a-d56bd6016237,EMP000002,2026-02-20,OFFICE,OFFICE
c3c75611-ffe3-4a49-854f-92fff366bad4,EMP000002,2026-02-23,OFFICE,OFFICE
9384ec2b-44fe-4cae-9248-a9a7ac1aa554,EMP000002,2026-02-24,NON_OFFICE,REMOTE
2cd94cbb-c19a-458c-835b-1c8c0a4c9f7f,EMP000002,2026-02-25,NON_OFFICE,LEAVE
7135f221-a6c9-437f-84da-d06a7872bdeb,EMP000002,2026-02-26,OFFICE,OFFICE
ff37d19c-2e76-428b-8735-44f9ea83bf00,EMP000002,2026-02-27,NON_OFFICE,REMOTE
d0725b5c-a281-4044-af96-288295d82980,EMP000002,2026-03-02,NON_OFFICE,REMOTE
785299f4-175b-498d-b814-01027de1bdfe,EMP000002,2026-03-03,OFFICE,OFFICE
5230dfbd-5553-42fe-a889-803e5913f9d3,EMP000002,2026-03-04,OFFICE,OFFICE
292bd156-db94-4570-9ac7-0ec0ab8ddeb4,EMP000002,2026-03-05,NON_OFFICE,REMOTE
7ed70ed7-b194-490b-a961-929e546e035a,EMP000002,2026-03-06,OFFICE,OFFICE
668409e3-f1f8-443e-a99f-131849c8a43f,EMP000002,2026-03-09,OFFICE,OFFICE
0964fbbf-8cd3-41b0-82b0-1cfdd045dd1c,EMP000002,2026-03-10,NON_OFFICE,REMOTE
409d3602-5084-4242-968b-1625746f7891,EMP000002,2026-03-11,OFFICE,OFFICE
c5c5b37a-f85e-46a1-9dad-09b252c21221,EMP000002,2026-03-12,NON_OFFICE,LEAVE
d32e6dcd-83bc-4478-9d6a-c7b86778043b,EMP000002,2026-03-13,NON_OFFICE,LEAVE
de8ede0b-a85c-4e4a-804b-6fabfcf56188,EMP000002,2026-03-16,NON_OFFICE,REMOTE
0de051a6-69ca-47d2-b644-14fd8ae769ed,EMP000002,2026-03-17,OFFICE,OFFICE
9f64eeed-5c9d-427d-84b8-71bb300568d2,EMP000002,2026-03-18,OFFICE,OFFICE
71299889-a01a-4992-bf9d-3e64c1a6423b,EMP000002,2026-03-19,NON_OFFICE,REMOTE
445dcc38-341c-4494-8d36-6dfcc28ebd70,EMP000002,2026-03-20,OFFICE,OFFICE
49bc473f-ed7b-4656-a18a-15368c99a894,EMP000002,2026-03-23,NON_OFFICE,REMOTE
7c16128d-b2c0-4394-a17f-29e170286046,EMP000002,2026-03-24,NON_OFFICE,REMOTE
a14923c2-f920-464c-8763-fcd01f15c7b6,EMP000002,2026-03-25,OFFICE,OFFICE
b5b453ca-3d42-493c-8c9f-d3349bdf0377,EMP000002,2026-03-26,OFFICE,OFFICE
03802b70-8d03-491e-8f8d-5238288b78b5,EMP000002,2026-03-27,NON_OFFICE,REMOTE
3985fb62-17dc-4eff-a872-13f98d605936,EMP000002,2026-03-30,OFFICE,OFFICE
1d0bc9bd-e9b5-45cf-9766-5cdafe049059,EMP000002,2026-03-31,NON_OFFICE,REMOTE
a5d04d53-1e12-42e3-b272-92b6762172ed,EMP000002,2026-04-01,NON_OFFICE,REMOTE
eec259dc-7f95-497c-a76a-a6ced50755d9,EMP000002,2026-04-02,OFFICE,OFFICE
b495db4e-8245-4fb4-8ab7-706eb77350ca,EMP000002,2026-04-03,NON_OFFICE,REMOTE
7b85179a-d5b0-47e0-aa5d-932b45ff2c83,EMP000002,2026-04-06,NON_OFFICE,REMOTE
74eff545-3e65-4603-b8e3-654bfaf14ff0,EMP000002,2026-04-07,OFFICE,OFFICE
30cbd755-6232-417a-a507-41818d1fb540,EMP000002,2026-04-08,OFFICE,OFFICE
bf0d073d-821c-4336-9970-cf60ebff8d15,EMP000002,2026-04-09,OFFICE,OFFICE
11df12d7-dd30-4e89-a2f2-35f2e11b868d,EMP000002,2026-04-10,OFFICE,OFFICE
dabac50d-ca3d-4859-85ce-099c46b82659,EMP000002,2026-04-13,NON_OFFICE,REMOTE
c9a7d91f-ef2a-4713-9702-10496a39aaa6,EMP000002,2026-04-14,NON_OFFICE,REMOTE
00a81de9-d20f-47d0-8465-6d6b81fb18b3,EMP000002,2026-04-15,NON_OFFICE,REMOTE
d664d264-4c6e-47ff-b9de-7a3a486822b9,EMP000002,2026-04-16,NON_OFFICE,REMOTE
a8f1e091-ffb8-402d-9475-dbc996418ced,EMP000002,2026-04-17,OFFICE,OFFICE
7250ee18-260a-4962-9d81-b7f57d5911c6,EMP000002,2026-04-20,OFFICE,OFFICE
551ac8ea-585a-4afa-bbfd-cc1289e06ab3,EMP000002,2026-04-21,NON_OFFICE,REMOTE
6090d697-8b1e-4b9d-834b-9fbb8d4a75b8,EMP000002,2026-04-22,NON_OFFICE,REMOTE
de9e3757-5260-401e-aecf-67d2749176f4,EMP000002,2026-04-23,NON_OFFICE,REMOTE
3d225c30-b28f-41de-bb14-0bc3304b8590,EMP000002,2026-04-24,OFFICE,OFFICE
db23aa8c-3bca-4f85-a20a-60ac9261549d,EMP000002,2026-04-27,NON_OFFICE,REMOTE
517400f8-0b2c-482a-a928-8e92c68a152f,EMP000002,2026-04-28,OFFICE,OFFICE
e9d68f23-b489-4070-b914-f8a8bea4ff31,EMP000002,2026-04-29,OFFICE,OFFICE
fd08b32c-62d6-4e93-a198-5d54cfb87e6f,EMP000002,2026-04-30,OFFICE,OFFICE
a6eab79e-d21c-42f8-8ada-4f80a9e782d4,EMP000002,2026-05-01,OFFICE,OFFICE
f6febc0e-7ecd-4baf-a6f0-5fcffb16e5db,EMP000002,2026-05-04,OFFICE,OFFICE
f72169bb-8096-4718-a051-acef097a1e10,EMP000002,2026-05-05,NON_OFFICE,REMOTE
19b17e80-dea4-4e17-94fd-9ad39716108e,EMP000002,2026-05-06,NON_OFFICE,REMOTE
1986b4b2-70b7-4868-9854-80f0dfcaf0b7,EMP000002,2026-05-07,OFFICE,OFFICE
03edd1f8-74f9-4d17-a912-b4bf86a4bae4,EMP000002,2026-05-08,NON_OFFICE,REMOTE
def57689-68f4-4bce-a4e7-5e8eb8f21423,EMP000002,2026-05-11,OFFICE,OFFICE
1327f1bc-2784-478f-b84f-16b3a79fbfaf,EMP000002,2026-05-12,OFFICE,OFFICE
43d88870-f81d-4aa1-8812-0a8e78308930,EMP000002,2026-05-13,OFFICE,OFFICE
65c17795-b155-46bc-9f8d-ed9756abf2f1,EMP000002,2026-05-14,OFFICE,OFFICE
541cdfcd-da0d-4a5f-948f-8b74a65bb1f2,EMP000002,2026-05-15,NON_OFFICE,REMOTE
889b78d5-dbfd-497e-aca2-b148da330aa1,EMP000002,2026-05-18,OFFICE,OFFICE
a075e927-5110-4492-b442-7e0b61484bb3,EMP000002,2026-05-19,OFFICE,OFFICE
7cea2045-c268-483e-a32f-2e63b7fddd71,EMP000002,2026-05-20,OFFICE,OFFICE
9e11d2cd-0930-4ef6-8a80-068ddf547e50,EMP000002,2026-05-21,OFFICE,OFFICE
af34cf65-a193-44b2-bc19-e71d118405ad,EMP000002,2026-05-22,NON_OFFICE,REMOTE
3a3c8a71-ff57-4e2b-8991-ab9bebc2026f,EMP000002,2026-05-25,OFFICE,OFFICE
fa745761-6f18-4108-9723-199dbf2c14a0,EMP000002,2026-05-26,NON_OFFICE,REMOTE
b4323070-a23d-4c2f-82a7-96891933918c,EMP000002,2026-05-27,OFFICE,OFFICE
2a96e1e2-7194-4ae2-99ba-d7aedf615a5c,EMP000002,2026-05-28,NON_OFFICE,REMOTE
0769165f-e746-4cb9-8ca9-cf07b1aa0f6a,EMP000002,2026-05-29,NON_OFFICE,REMOTE
0e5dd462-cbd0-4ef2-930a-37df0bc61066,EMP000002,2026-06-01,NON_OFFICE,REMOTE
6e417d47-5ff5-45ea-9bc4-40f14b1a269b,EMP000002,2026-06-02,NON_OFFICE,REMOTE
697c3923-87fa-441a-be83-b91f25440fe0,EMP000002,2026-06-03,NON_OFFICE,REMOTE
2e183554-cae2-4e66-ae8a-781390e0a95b,EMP000002,2026-06-04,NON_OFFICE,REMOTE
9c07a751-1437-4509-acd1-586a2b840c67,EMP000002,2026-06-05,OFFICE,OFFICE
aee1e86b-9ea5-46aa-a1ee-6c5bdeef580f,EMP000002,2026-06-08,OFFICE,OFFICE
9549c931-e9af-499d-bf67-1eec3da70577,EMP000002,2026-06-09,NON_OFFICE,REMOTE
a34db7c5-760d-4bbb-bb70-b3a124a35cf2,EMP000002,2026-06-10,OFFICE,OFFICE
aab612c9-415d-474a-b5a6-69814104a8b5,EMP000002,2026-06-11,OFFICE,OFFICE
771ad655-cdfc-4ee0-a61e-de900267deb3,EMP000002,2026-06-12,OFFICE,OFFICE
8beddb12-ad77-482f-89a2-3a89e6b5a92c,EMP000002,2026-06-15,NON_OFFICE,REMOTE
f1faf665-7115-43f3-92e8-9d1028711733,EMP000002,2026-06-16,NON_OFFICE,REMOTE
4c955f6a-966b-4964-bcd6-bdca5876fd09,EMP000002,2026-06-17,NON_OFFICE,REMOTE
b0b862ef-6c9f-42b9-b647-8986a3917c99,EMP000002,2026-06-18,NON_OFFICE,REMOTE
4d57d880-d865-469a-b4f3-310340066ff2,EMP000002,2026-06-19,NON_OFFICE,REMOTE
da743152-627b-41a1-bfd6-f23232ffe294,EMP000002,2026-06-22,NON_OFFICE,REMOTE
61a11729-3cb9-4350-9b4d-a0fe7bb38605,EMP000002,2026-06-23,NON_OFFICE,LEAVE
4bbe4aff-9326-4ffd-9be4-bf5192698698,EMP000002,2026-06-24,OFFICE,OFFICE
059dd55d-4b94-4e30-b303-f438fe2110d0,EMP000002,2026-06-25,NON_OFFICE,REMOTE
6553867d-a881-4fd3-947d-577bfa5a91ca,EMP000002,2026-06-26,OFFICE,OFFICE
dd750e98-90e0-495f-8212-b554464458b4,EMP000002,2026-06-29,OFFICE,OFFICE
f93e08d5-bea2-4dfe-873f-6e1baf908e3c,EMP000002,2026-06-30,NON_OFFICE,REMOTE
bec39a37-9b3d-44bd-a91e-314e0c8e29e3,EMP000002,2026-07-01,NON_OFFICE,REMOTE
e726be23-e776-4886-9534-ee1d7f2984f5,EMP000002,2026-07-02,OFFICE,OFFICE
3ae909fe-cc82-48da-8696-f5e64944051b,EMP000002,2026-07-03,OFFICE,OFFICE
3810ae66-5a31-44cc-8d4b-69a99b689c88,EMP000002,2026-07-06,NON_OFFICE,REMOTE
402913ec-9ef2-493e-b0ac-7d7ba2f963a3,EMP000002,2026-07-07,NON_OFFICE,REMOTE
c478f6f1-b88e-4318-816d-83edad81f8bd,EMP000002,2026-07-08,NON_OFFICE,REMOTE
2303f6c6-d69d-42f1-ae4c-84ffa8c01f05,EMP000002,2026-07-09,NON_OFFICE,REMOTE
a0a11839-e745-4704-98df-bc3ca0d4de3d,EMP000002,2026-07-10,OFFICE,OFFICE
c9e26074-4f16-49a0-8a17-991ea5769411,EMP000002,2026-07-13,NON_OFFICE,REMOTE
5d678bb1-945e-42e4-888a-93ec70d9c9f8,EMP000002,2026-07-14,OFFICE,OFFICE
e8dd5e5a-1712-4b16-a1a4-344fbb7bee03,EMP000002,2026-07-15,OFFICE,OFFICE
6a5e6920-bf5a-47e6-93a3-dd5a4b8c5bdc,EMP000002,2026-07-16,NON_OFFICE,REMOTE
c958e75e-21d5-4971-b367-49b52cf6bf75,EMP000002,2026-07-17,OFFICE,OFFICE
5da8d6d2-f8b3-4a8b-a05f-b8bc8a16a06c,EMP000002,2026-07-20,OFFICE,OFFICE
45c45a3e-e9da-484a-8075-9f1f87e5f0fe,EMP000002,2026-07-21,NON_OFFICE,REMOTE
e9ff1cae-41c8-4a8c-aa1f-955ad499da99,EMP000002,2026-07-22,NON_OFFICE,REMOTE
f7a67b94-7b5a-411a-b1b6-4afed31edf1a,EMP000002,2026-07-23,NON_OFFICE,REMOTE
ded255d0-bf1e-4366-8b8e-63d4ce7607ad,EMP000002,2026-07-24,OFFICE,OFFICE
77e490c7-1d7b-4313-8de2-2f1c56b60afc,EMP000002,2026-07-27,NON_OFFICE,REMOTE
c1101266-2408-46dc-9346-d1a9f6802cdb,EMP000002,2026-07-28,NON_OFFICE,LEAVE
ad238d36-dc32-4c97-b9c1-e262f76c8ede,EMP000002,2026-07-29,OFFICE,OFFICE
65bcc272-fadd-4ea3-aca5-e2fdb966442a,EMP000002,2026-07-30,NON_OFFICE,REMOTE
8eac0a33-cdf9-44a7-9882-b5c1f79efd70,EMP000002,2026-07-31,OFFICE,OFFICE
6502d6a2-ca6a-4224-971e-16cc5da36f1b,EMP000002,2026-08-03,OFFICE,OFFICE
1fa382e8-895c-4d99-83b3-8eb403902c5d,EMP000002,2026-08-04,NON_OFFICE,REMOTE
bfbf397b-ac3e-4b0d-9e5b-a13d746cdb77,EMP000002,2026-08-05,NON_OFFICE,REMOTE
618ae305-95a5-4afa-831d-029fac1e86d8,EMP000002,2026-08-06,OFFICE,OFFICE
5f18e583-f0b6-483f-a377-f6f1d289f0ab,EMP000002,2026-08-07,OFFICE,OFFICE
78b2b549-3bdb-409e-acc2-16a01bbc91f7,EMP000002,2026-08-10,OFFICE,OFFICE
f1738856-e25d-46eb-9e9a-9f83066803ee,EMP000002,2026-08-11,NON_OFFICE,LEAVE
9c2e58de-ea4e-4617-93f8-382b8fb864e4,EMP000002,2026-08-12,OFFICE,OFFICE
a2a9d4d8-102e-4de5-a5cc-8bf738ab854c,EMP000002,2026-08-13,NON_OFFICE,REMOTE
b379cb1e-e8cd-40cc-b6da-3ca0d2e82f38,EMP000002,2026-08-14,NON_OFFICE,REMOTE
1dde7969-6886-43db-a634-8e784d5c55c7,EMP000002,2026-08-17,OFFICE,OFFICE
0986bbeb-f23e-423d-8b9b-d93423c86d30,EMP000002,2026-08-18,OFFICE,OFFICE
1dba1267-7e1c-45a1-bef5-18a64dead645,EMP000002,2026-08-19,NON_OFFICE,REMOTE
899ca782-e323-4d1a-bc1b-dacc18e19331,EMP000002,2026-08-20,NON_OFFICE,REMOTE
5efa9c5b-7421-4f46-a37e-4b0122bae10e,EMP000002,2026-08-21,OFFICE,OFFICE
b24cc64f-be3e-4e57-b30a-9e32aba4fc03,EMP000002,2026-08-24,NON_OFFICE,REMOTE
965befdf-6b4b-4411-8a4a-0e2df22b5b98,EMP000002,2026-08-25,NON_OFFICE,REMOTE
e2aa7a5d-278e-400d-ba02-66efbe055787,EMP000002,2026-08-26,OFFICE,OFFICE
d56ce8ea-1959-4b5a-a7a8-f6366a35df59,EMP000002,2026-08-27,NON_OFFICE,REMOTE
f065c817-687a-4850-9d9b-62317d45d8ef,EMP000002,2026-08-28,NON_OFFICE,REMOTE
b0b63bcf-0860-4833-879d-0cdaf396ea37,EMP000002,2026-08-31,NON_OFFICE,REMOTE
71d79665-7181-4dcf-b79e-fc6e5edb0d3c,EMP000002,2026-09-01,NON_OFFICE,LEAVE
5cd8fe1a-dafe-48a9-bc71-e0bef3579560,EMP000002,2026-09-02,NON_OFFICE,REMOTE
5e09a9ee-af88-4dec-bb1e-143b196f4dfa,EMP000002,2026-09-03,OFFICE,OFFICE
a5135ea0-fa53-434d-a6d5-901d8b621d41,EMP000002,2026-09-04,NON_OFFICE,REMOTE
46a02a9b-65ec-4acd-8f80-35f55bd20c98,EMP000002,2026-09-07,NON_OFFICE,REMOTE
f2f25eef-1f45-4bfd-b7dc-67e030974b2b,EMP000002,2026-09-08,NON_OFFICE,REMOTE
1777e8cb-7468-4b98-92fe-2fded918b3e5,EMP000002,2026-09-09,OFFICE,OFFICE
a3b5cece-a446-4e72-b64c-911aa9ab364a,EMP000002,2026-09-10,OFFICE,OFFICE
0cf2b69b-0577-4ea9-b899-924698de8ebb,EMP000002,2026-09-11,NON_OFFICE,LEAVE
fd235def-3e5a-47e3-9560-db22c96b5edb,EMP000002,2026-09-14,NON_OFFICE,REMOTE
34885a46-9088-4eaf-8977-6598203c8c25,EMP000002,2026-09-15,OFFICE,OFFICE
8de08fc2-c3e1-4a85-946e-f10411906f50,EMP000002,2026-09-16,NON_OFFICE,REMOTE
d0243d72-3748-467f-961d-33ba350843f0,EMP000002,2026-09-17,OFFICE,OFFICE
c63d04ee-541c-4a86-bba5-cd2fdea45c19,EMP000002,2026-09-18,NON_OFFICE,REMOTE
989240ac-e689-43a9-89e4-8e8c25c61c45,EMP000003,2025-09-26,OFFICE,OFFICE
fbe94499-dbc0-40fd-86fb-7bf300b9d4a3,EMP000003,2025-09-29,OFFICE,OFFICE
8a4b8f7c-2147-4a15-bcce-96f6250a4578,EMP000003,2025-09-30,OFFICE,OFFICE
1c24220e-2cab-47e7-8c6b-66e5402adf9c,EMP000003,2025-10-01,OFFICE,OFFICE
21bddb41-0699-4731-9dcf-8766a93b12cd,EMP000003,2025-10-02,OFFICE,OFFICE
c9d6a63b-ca3c-4f5f-9bb5-c40c03cde2e3,EMP000003,2025-10-03,OFFICE,OFFICE
